LPL,SEC63,ITSN1,CLEC7A,PLEKHA3,PFKFB2,HLA-DOA,JCHAIN,SKI,CBX1,RORB,SEL1L3,ALPK1,SDC2,SSBP3,BACE2,FGFR1,SPARCL1,PDK4,HES1,CIITA,YWHAG,MOSPD2,GNG10,IL21R,ATP6V1C1,BAG1,EMP1,OSBPL1A,MFAP4,TFRC,CEBPA,IGFBP5,AFF1,IL2RB,NPL,ATP2B4,P2RY14,KLHL6,TPPP3,TACC1,SCARA5,NUCKS1,CAPZA1,SCML4,PLIN1,FCHO2,SGMS2,PRMT5,PPM1A,SNX18,LYZ,IFIT3,CTSB,EFEMP1,STAG2,ASPH,CR1,ITGB2,RNF146,YBX3,RPL37A,DPY19L3,HBB,DIO2,HHEX,LCK,CALM2,SLA,QKI,TBC1D14,TCF7L2,SLAMF8,ALOX5,TPM1,SLC16A7,SNAP23,LATS2,PPT1,APMAP,CUTC,RAB32,PLEKHA5,AKAP12,PID1,KCNIP2,label
14.8213,624.4603,54.5673,60.9095,571.2093,58.2286,16.2504,4.1694,56.7182,105.8921,8.6092,2116.7756,276.9494,2.9649,119.1127,5.0201,264.8775,1.9933,11.8656,6.0181,270.7031,94.8792,241.7075,171.5207,1311.1718,725.3688,682.995,29.5249,84.0713,0.0,1830.1159,38.7103,0.0,1575.2893,1462.47,113.7854,3241.4908,8.9579,1822.3115,2.036,1985.9199,1.0173,288.8761,5017.7872,2370.2014,4.9648,32.8069,11.205,677.396,378.6554,99.062,252.0707,1475.7934,4199.739,0.0,2146.2503,172.8874,142.2726,13944.7239,306.6934,358.3202,792.1387,318.1461,0.0,5.014,6.0123,12406.38,4024.8331,2236.3447,465.3808,2231.1565,16.8662,22.2332,164.8165,219.564,578.2641,1847.7347,18.1794,2306.2757,1012.1517,460.6611,7.0823,255.8848,14.3204,16.9104,12.4223,2
8.2523,755.3437,71.8717,28.1545,512.8767,19.0576,65.7408,3.2448,69.5393,129.8407,12.6163,3463.0499,205.247,0.0,127.7006,4.957,320.5846,0.9941,0.0,0.0,530.5406,115.7388,400.5721,207.8099,1209.154,687.1653,780.0686,12.0214,83.9688,4.0548,2850.8754,28.9006,0.0,1072.0173,2863.5554,128.061,5011.8885,9.9913,1465.905,0.0,2744.2246,0.0,394.1464,4530.5565,1472.5543,13.0086,116.7802,2.2105,472.2585,521.997,124.8402,97.5212,33.8133,4739.5067,0.0,2203.2786,167.0474,156.3879,21958.3061,231.5534,37.4425,478.3048,339.766,1.0594,4.0857,19.0997,13916.754,3469.8202,2054.6944,596.1957,2820.4252,28.9948,89.1174,53.4829,284.6872,544.8777,1650.7711,5.0077,2044.1245,2067.9139,545.695,4.0476,352.3448,7.8898,0.0,4.2042,2
15.9894,1119.1855,101.2346,28.1494,525.6507,18.3712,27.2227,2.3187,63.8797,202.6328,1.3148,2241.3344,421.7106,0.0,128.5158,4.0943,302.1021,1.9988,0.0,0.0,248.9661,81.8865,385.168,401.5523,1708.575,686.8948,998.9914,7.9963,118.6748,0.0,1763.2367,28.9737,0.9982,1602.7461,1341.6284,158.998,1442.4959,5.9958,2139.8769,1.0019,1884.5125,0.0,505.2135,5861.7475,2503.1627,4.1836,28.1863,1.0746,921.7503,477.5835,77.8969,341.6302,56.8586,7131.3955,0.0,2293.6133,331.299,233.8376,18935.943,382.0548,75.163,2343.6362,282.0472,0.0,2.037,6.0012,21349.29,7071.7163,2688.9433,743.4626,2785.6159,3.0182,23.1566,64.0552,309.434,1137.0794,3058.8661,0.9983,4041.4116,2238.3714,831.7178,8.0095,149.4666,19.2569,0.9993,9.0263,2
0.0,1000.1734,69.7359,33.652,589.0376,33.325,0.0,2.2001,79.8748,116.0084,10.1206,3592.3999,252.5165,0.9963,178.719,8.0531,711.523,0.0,0.0,0.0,501.7814,87.6738,335.5712,337.0173,880.0718,549.9076,1008.3156,14.2959,75.8276,1.0072,2295.9857,60.0251,0.9951,1316.0041,4422.0667,116.8405,3499.5647,1.9996,872.2315,0.0,2680.1449,0.0,286.9828,5132.5337,1798.6363,3.1443,149.8095,1.0766,542.0434,576.3005,97.707,80.7868,173.9108,4452.9173,0.0,1959.3004,236.8303,272.1113,22486.0088,273.1707,65.4639,1258.0943,277.1046,11.1766,2.9853,6.0133,13866.2241,5454.7128,1846.0166,1105.8494,2453.0478,21.0249,44.1775,35.7751,238.4938,555.3235,1871.896,10.949,2861.2702,2651.8874,582.6568,3.0101,533.5717,20.0837,0.0,9.0268,2
0.0,805.2525,77.1074,27.9038,458.1928,29.1705,0.1702,3.6687,68.1672,70.6162,4.5845,2347.0771,418.182,0.0,152.6663,3.9646,488.4014,2.9612,0.0,2.0074,275.4522,85.9842,266.1593,229.6456,1045.601,622.2939,788.3469,7.116,76.0218,0.9959,1643.961,30.5262,0.9704,1284.8672,2243.7171,84.0353,2698.047,0.0,1042.4215,0.0,1879.7837,0.0,344.3212,4201.2006,1626.7388,0.9823,40.2801,1.2331,437.8668,536.9155,110.7133,290.7041,208.1454,3795.3274,0.0,2194.1143,239.8794,302.3997,12707.976,297.6885,93.1455,1027.1671,264.7804,0.0,1.0296,1.0626,10839.3356,4036.2251,1478.769,948.1318,2156.728,6.3713,9.6226,25.7899,213.3387,584.0055,1763.6665,0.0,2365.0061,1430.7,511.7703,0.0,254.0974,5.8854,0.0,2.3004,2
0.9808,885.3582,89.8781,25.0742,634.5492,56.2297,0.0,10.2554,59.8233,116.3512,3.7522,3511.5652,381.0495,0.0,141.1744,4.1236,542.0598,2.9696,1.1972,0.0,242.6775,104.9919,718.4158,347.0645,1037.8476,852.3914,816.8935,15.7086,37.8652,0.9982,1906.309,26.6793,0.0,1412.3006,3375.8821,103.2318,5004.4824,22.7528,1871.1238,1.0302,2963.2916,0.0,376.5609,5413.7871,1683.3467,6.1922,111.2804,3.2113,502.0833,454.2999,129.4192,8.2323,700.8211,4927.6034,0.0,2141.3038,152.4066,1096.4847,18340.9012,315.3042,60.5435,877.6767,314.5678,2.1991,3.9546,3.067,13739.9065,4417.029,2060.6043,857.2308,2706.638,5.8892,29.211,136.5747,291.1208,645.6022,1958.9922,10.7396,2725.0846,1766.1139,524.661,0.0,527.1662,9.3027,0.0,5.9669,2
0.0,982.3854,80.4779,49.6438,393.5082,46.9721,0.1827,2.9959,29.0279,195.0497,4.7818,1821.5649,470.5232,0.9942,124.4161,4.0694,289.1276,4.006,11.0083,2.9981,177.698,86.1303,612.9334,360.1853,1438.4492,812.0608,934.0448,20.0115,79.5971,0.0,1115.4078,28.4239,0.0,1594.9796,1104.5311,167.4055,1541.8164,1.0011,2033.6704,0.0,1802.5856,1.0013,325.2233,6307.0586,2584.9569,2.0411,48.3752,4.0343,784.0344,356.238,136.1981,52.6189,1248.0724,6238.0248,0.0,2464.4549,283.8507,877.9861,14462.899,371.9894,258.1348,2474.1017,321.1734,38.8307,0.0,3.0015,18605.9361,6672.1589,2316.6793,772.0978,2184.0869,7.0095,16.453,189.1685,276.8301,1004.8798,2594.636,0.0,3884.5607,1687.766,755.7931,1.9992,311.441,7.3315,1.9959,32.0069,2
0.0,977.5612,63.6785,16.2959,661.6195,15.4531,0.0793,2.0307,94.9382,90.9542,7.713,2765.5119,196.4928,0.9979,210.5006,5.1879,449.2416,1.0035,2.9947,4.0009,324.6486,74.8435,156.824,235.2329,1108.6428,680.6464,1059.4715,3.0436,76.1296,0.0,2860.2538,138.7908,0.0,1453.0593,4368.4886,133.1129,2699.4997,1.0106,1044.4815,4.0101,2291.8089,0.0,333.6445,4958.52,1359.29,2.9996,58.5189,6.7341,447.4521,580.553,102.81,20.0399,871.1054,3769.5384,0.0,1962.2115,121.0258,185.5598,19973.2114,294.2696,133.9871,953.2764,243.1256,0.0,3.0811,9.0182,12696.9501,4152.8334,1759.0537,842.9875,2373.1309,27.039,22.0792,31.3955,119.9862,356.6849,1747.8071,29.9285,1940.7222,1427.3598,554.7643,1.0016,467.1644,13.0941,0.0,0.0,2
0.9955,802.6604,81.8305,266.9425,518.8592,43.7649,9.7353,0.0,85.7563,64.0857,6.6473,2106.5672,337.0013,3.0154,155.392,7.1165,360.5442,0.0,222.0502,2.0018,385.272,89.601,157.1843,155.1914,1294.0142,539.9812,829.9554,16.0865,125.7987,1.9987,1775.7455,127.0021,0.0,1424.6304,1060.8593,130.9843,1612.7571,0.0,1240.4942,12.0745,1845.117,0.0,293.8031,4214.3887,1755.3658,11.9595,64.9326,32.9147,417.5584,515.3064,142.5206,4545.7228,1047.2885,3933.2282,0.0,1806.3434,170.1404,419.4166,16231.3732,279.0382,283.3563,664.6192,329.5838,0.0,2.0182,45.082,10093.9156,3324.3522,993.5466,1131.8842,2179.7788,35.9736,4.8575,97.6697,153.8772,511.554,1568.2761,0.0,2278.1563,878.871,512.649,50.1996,249.7597,9.5362,36.0307,12.1542,2
0.0,838.285,69.5053,39.6415,661.8909,6.034,4.8745,1.0107,94.0338,141.9977,7.6432,2824.3889,278.5166,3.9953,284.674,4.136,560.8807,0.0,13.9842,0.0,413.6651,62.9264,440.5661,274.7665,714.6856,588.6379,954.5326,8.9977,58.4174,4.0045,2270.1944,22.6017,0.9985,1021.3964,2999.6974,100.0057,3886.991,7.9938,1166.5195,0.0,2371.7099,0.0,403.9367,4024.9704,1221.9484,0.0,149.6299,1.0749,408.3779,496.6784,129.8617,471.1068,103.7547,3048.9695,0.0,1921.6389,191.5381,180.8714,15761.3073,300.0533,72.5779,1306.9716,225.6832,0.0,11.3001,37.995,11371.8807,3775.7883,1613.3302,667.0675,2093.9577,34.0436,39.8067,19.0309,167.0681,403.9343,1689.907,49.9408,1692.22,1640.8301,507.2591,7.0048,444.7507,10.4771,0.0,15.0474,2
0.0,1060.819,102.1201,71.9992,487.7037,29.4992,0.5333,1.8943,70.8466,159.0885,5.3671,2075.6671,518.3707,3.9767,130.2757,6.2925,401.0657,2.0202,19.2235,4.0052,296.7211,111.4097,513.9985,388.7095,1268.2678,721.677,1075.4254,5.0758,138.5048,0.0,1601.9934,41.4857,4.0615,1292.3109,1009.7763,147.1004,1229.4079,0.0,2031.5241,4.9526,1728.9979,0.0,434.1298,5079.7734,2205.0909,4.0408,82.9398,2.0724,689.0523,444.8101,126.3911,2507.1026,105.7437,5386.8083,0.0,2225.7179,323.9814,253.4152,17433.3619,415.3283,190.6841,2541.0933,253.8303,3.7824,4.1571,23.9645,18814.9065,6568.3512,2186.0815,775.3716,2476.1333,9.1108,16.2449,34.8814,286.5673,864.9038,2896.8974,1.0148,3619.219,2131.9121,826.2061,27.8591,193.7133,8.4837,35.2197,10.3387,2
0.0,346.6464,20.6408,12.4739,351.7612,9.212,15.1449,0.9817,173.9763,149.0746,6.2802,1648.3751,204.1556,0.0,299.4195,4.3685,178.0225,2.0202,0.0,10.9621,340.3498,61.3295,169.153,187.4912,763.9632,908.8286,1077.643,7.0448,10.256,0.0,1657.8415,46.7928,1.0065,1167.6325,2896.5246,50.6341,1812.8912,0.0,538.5831,0.0,1293.2183,0.0,548.2293,6469.378,921.4603,0.0,16.4283,0.0,1065.1728,215.9193,407.0295,49.0415,1439.0453,3211.0753,0.0,1034.6379,70.5087,2.151,17573.957,177.4261,256.4338,3249.722,146.5256,142.1142,4.1566,0.0,11350.5206,8390.9427,2549.587,607.3355,1243.6924,18.0976,78.3657,160.6542,130.8655,316.3574,1393.8261,8.0502,2413.5589,1405.3251,706.6989,0.0,349.8246,5.5166,0.0,0.0,2
48.4295,879.0341,542.43,5830.6583,561.7117,98.5722,13.5262,2.1699,90.4267,91.6652,5.2235,657.9773,717.8721,79.0084,75.6077,4.1127,105.5081,2.9786,2348.2555,7.0952,3064.7437,117.5179,833.3048,510.4702,371.9105,790.7283,1132.1046,112.2614,389.2031,28.1502,3208.0244,1035.5187,0.0,1271.313,263.4608,1101.418,946.1519,7.9519,872.3393,104.6072,3137.068,0.0,190.1221,5031.1904,572.2178,2.9714,339.3642,588.9639,472.0799,483.3458,337.0747,73384.0253,4079.6776,13072.7076,0.0,1738.3187,420.9594,892.2412,42990.421,574.9305,2507.3094,479.7118,403.3196,0.0,3.0473,808.6406,1831.8043,7463.0188,3463.016,3177.155,2267.9257,421.2079,196.2186,3219.9151,178.7695,226.1803,3281.2174,182.4473,8154.418,914.5828,303.7398,720.8798,173.2079,7.908,385.8105,6.3262,2
5.0214,837.7336,57.2122,30.1568,540.4445,23.2584,18.0191,5.2122,72.7526,79.8671,2.9794,3278.4244,277.9034,0.9886,208.775,6.0829,411.1748,0.0,0.0,0.0,402.5702,105.7823,220.4753,255.6364,1432.4145,831.113,956.2417,18.1309,77.065,0.0,3466.8012,91.8233,0.0,1561.5626,3074.8665,103.5012,4001.82,5.9606,1471.591,0.0,2549.7122,0.0,449.2638,6920.2787,1399.757,1.9829,52.8008,19.628,618.1967,465.3753,141.4677,14.6346,2216.3546,4585.0424,0.0,2348.1211,140.8973,244.6042,18842.9324,331.6814,47.3816,647.9172,346.4666,0.0,1.0225,3.0137,14190.4541,4537.5723,2202.5096,1052.4514,2131.2964,11.1809,21.1937,80.4693,163.8537,439.6941,1897.4093,11.0261,2401.6835,1443.568,540.151,4.0458,363.9386,14.1235,1.0931,21.0235,2
0.0,1209.826,84.3142,101.6591,577.7891,37.2398,11.6388,3.949,48.3341,162.1147,11.8613,2470.1274,591.9838,0.0,197.0103,3.0821,231.3559,6.072,20.131,2.0008,288.7811,127.0906,363.0224,375.4514,1744.9437,990.9303,1154.3928,32.8374,132.0954,0.0,2054.8354,36.2245,0.0,2749.992,1791.4045,171.3501,1489.1142,2.0117,2055.8498,6.9468,1897.7029,0.0,552.9372,8985.4609,2977.5439,4.9968,72.6398,8.3648,1035.3109,450.5236,60.4744,399.5387,6204.863,7416.8582,0.0,2706.5835,294.5264,250.0445,17711.4586,518.08,147.9942,2394.6751,320.9383,0.0,4.494,4.9851,21476.234,8802.9324,2679.1009,1137.8275,2606.415,16.8417,13.7694,122.0392,300.7276,720.2223,3331.2677,1.0104,5000.8377,1971.7576,1002.1133,16.9271,260.268,22.35,18.906,35.7437,2
0.0,4056.6624,44.004,63.506,1532.0674,1147.999,1393.8735,362.6718,5979.4799,1866.5464,14.8902,19850.1754,1043.0129,1.0495,5953.8778,2297.3189,646.7129,8.0402,31.4272,2374.0238,69472.8955,1379.9391,336.9037,962.5234,4315.3787,2331.7383,4239.7941,0.7971,29.5716,18.8307,6077.5237,62.2306,1.0639,4679.9352,570.9866,56.8897,872.6547,78.3337,1802.8006,1.8865,8732.2655,0.0,11999.9302,9014.3893,1767.9735,30.1124,451.8326,0.0,615.314,5197.3424,7450.0672,11.577,6957.71,3950.3185,0.0,8041.7969,945.0286,571.995,54881.3875,1857.5897,3423.3219,24311.7076,1524.6386,49.3886,6.4833,7153.3842,59.7847,14371.3526,2594.2587,5844.3054,2610.4234,73.4903,2.7113,2565.8172,440.9771,1362.6977,6009.0198,244.05,1430.5896,1765.7277,1096.364,0.9645,203.0529,12.1453,0.0,516.1953,2
1.0507,3968.0304,47.9277,45.6731,2123.06,430.6488,1538.7796,183.0544,6860.7563,2014.9042,39.4585,26461.3969,1080.6388,5.2496,7853.1032,4631.8293,892.2216,11.0177,13.4674,1478.9423,69090.6586,1747.9537,362.6011,1202.1187,3050.966,2398.7944,4672.6305,5.1487,24.6362,12.7003,11001.5843,97.2933,1.064,4895.5442,3966.7188,61.7518,1466.1095,12.3775,1511.701,0.0,11236.0665,0.0,15688.9734,10687.5603,2583.2513,50.6528,683.4041,2.4292,752.7559,6748.3949,5073.0502,50.7223,9341.4005,4783.6312,0.0,9337.1579,1830.8793,83.3784,62927.9959,2074.3242,1278.2274,30742.3934,1251.1818,3.2933,6.3874,5395.9096,15.3585,21603.4089,1849.2427,5954.991,3099.2906,110.1557,0.8843,1332.2362,386.1717,1024.8022,6427.1957,325.9706,2195.1364,2980.7792,1099.2537,0.9663,242.0696,12.3704,0.7863,253.1851,2
0.0,4698.4817,52.9359,38.7704,1922.3416,1197.2865,1153.66,9968.9654,6893.6175,1845.2682,23.0273,31248.7613,1612.5641,0.0,3206.5416,2850.6181,64.6697,5.729,15.7483,2879.9522,59029.4448,2483.8411,443.2932,541.2101,78.4494,2224.4999,3065.8941,4.1421,31.8474,18.623,12118.2072,27.5275,0.0,6507.8629,58.64,141.1646,2142.5529,319.0875,4830.445,2.018,5577.2204,0.0,8569.7734,10240.0728,1576.0434,34.468,456.1257,5.0716,1442.4765,4470.6542,1305.347,18.3418,4494.3457,3565.895,0.0,9578.7482,945.1483,8241.5362,9742.0907,2372.3477,749.6752,37433.756,1849.8923,5.0441,11.8323,5745.8338,878.99,13385.2316,1159.7895,5037.6117,3732.3205,86.0289,0.0,9126.988,557.9987,1692.3683,7033.6517,105.5853,2438.9534,1597.503,1433.6063,0.0,180.5019,11.9312,3.9201,1966.0716,2
0.0,6312.425,55.5546,41.8156,1803.7897,1775.3575,1855.464,3051.215,5824.0216,1482.0013,27.8263,26948.641,1324.3484,5.1022,1212.8642,1933.8888,66.701,4.6122,269.1753,2040.9135,58167.8141,1604.6863,468.1738,1011.2994,2607.0712,2471.7429,3644.0711,3.8264,60.2207,11.4755,4326.9665,29.3154,0.0,11768.9919,4.4688,85.2443,344.8264,1053.1478,3238.3431,1.0057,6775.041,0.0,12399.6786,9354.2502,1464.6059,37.3743,517.0813,1.8626,1189.5777,4916.6824,4342.6827,3.1823,3775.0216,2739.4886,0.0,12552.6108,376.1177,5395.232,12119.8673,2369.5217,6303.0613,33834.7893,1942.6377,1.5693,3.2307,10482.8192,676.1862,12555.3058,2843.7104,8526.0797,5153.5073,74.2669,0.0,5986.2014,523.4499,3618.6804,6806.4474,149.5196,1856.0946,1477.413,1459.6114,0.0,151.61,17.8806,1.5958,988.7363,2
0.0,2828.6694,29.9256,161.0627,954.9936,1873.9463,5467.7061,710.4825,3290.1715,1523.5678,14.5832,29821.8374,846.742,4.2037,2450.3743,2096.2003,200.5194,5.7103,43.0113,2463.6321,55355.7528,1763.3169,1255.7994,709.3383,2559.1437,1796.6373,2573.0758,6.0912,27.1191,11.4719,4364.3194,116.878,0.0,3150.334,392.266,72.703,896.7026,123.8888,1447.011,32.2175,4008.999,0.0,6255.4412,6515.8799,2510.721,5.1969,324.0446,2.776,537.2174,3485.9507,3900.5473,100.2897,2104.1876,3706.7077,0.0,5497.8005,611.2337,559.1992,44793.9801,1668.7092,3947.7138,23412.5036,1701.963,27.5778,2.212,7082.74,44.6182,17626.8222,2948.5024,3742.1319,2065.0516,245.509,2.9665,2903.485,372.4733,774.5321,6195.84,166.7958,1080.3332,1854.2568,963.3522,5.8017,173.5977,8.5521,1.6096,266.2536,2
0.0,3185.0997,62.9139,140.1467,1360.9515,1392.5004,7345.9753,2650.8402,4655.1055,1916.6812,17.1347,44138.2403,1168.5329,1.05,3020.9747,3489.6465,264.5823,11.994,12.3085,1778.7204,64516.8174,2140.8144,1234.0235,649.6829,1560.4869,2067.5194,2863.5868,8.3999,27.625,21.2928,9014.8744,106.8216,0.0,3941.0352,2863.3807,80.1795,1617.6988,28.313,1510.775,18.9727,5857.1332,0.0,7928.2955,7468.9876,3609.3579,23.3828,448.714,5.0848,883.7505,4395.4775,2081.1831,166.885,2479.4218,4611.8215,0.0,6246.263,1479.98,1228.0452,56014.2355,1807.0597,2432.0929,29421.7698,1452.5071,32.156,12.9709,7078.5135,35.9845,21082.1423,1635.0591,3767.711,2500.4301,221.9961,4.0914,2076.7429,423.8595,942.3041,6895.9745,144.404,1668.4525,3228.4837,1078.4764,8.7207,233.5856,11.9435,9.4554,484.0735,2
0.0,4557.0716,50.0202,36.885,1479.4513,1331.4966,5975.1539,41927.4059,4966.3533,1867.2618,10.8025,30388.4636,1167.1721,6.3634,2515.9365,2490.7904,56.2436,1.0438,10.5136,620.2813,43627.255,3467.777,1000.5675,522.683,123.7345,2013.4523,2364.9039,8.0601,53.2812,11.8516,12572.6551,35.5156,0.0,5017.4508,543.3422,161.0052,2568.0778,197.4591,5680.9163,1.9108,3876.5639,0.9578,7013.4086,9001.5605,1489.2316,28.2459,391.1282,10.2208,1624.8654,3770.7257,1172.1185,14.2307,3237.7081,3245.0518,0.0,7384.0797,979.3076,8676.5969,10098.6983,1695.9826,1487.3428,45156.4505,1472.7124,698.7418,9.7183,4523.2501,619.9971,12861.4341,1131.5146,4242.9564,4405.2802,38.0501,4.8121,8198.503,501.9987,1251.8423,6311.4062,170.4549,2836.2187,1818.4128,1308.4312,0.9764,192.6679,2.2278,1.6702,1020.3902,2
0.0,5845.3662,34.4656,35.0292,1683.8265,2459.8811,11882.8451,5140.1294,5558.4475,2292.7541,11.9083,34219.227,1152.2957,1.057,979.4498,2330.6661,54.5356,1.0401,161.4567,1424.0755,65619.7889,2184.6961,1139.9048,1073.2004,5400.6404,2590.2299,3162.8465,8.4131,52.5697,4.9881,3945.69,26.3948,0.0,10322.8916,3.6008,77.1434,349.0421,3306.3222,3789.3732,0.0,5574.9866,4.1024,11505.1272,7404.2032,1735.4292,18.8418,348.9205,3.7756,1200.2645,3611.2642,2882.8719,5.1931,2484.184,2898.7963,0.0,10769.0407,569.7729,5727.2416,15516.5916,2040.285,9384.6091,52427.1233,1710.3906,125.4514,6.5899,9415.8704,985.458,12004.1933,4044.2573,9433.0302,7133.1789,38.581,5.262,4613.0995,433.6159,4135.5574,7496.9751,375.839,2484.2603,1939.2481,1869.5229,0.0,134.2285,7.6288,0.8089,1304.4056,2
0.0,2822.5163,62.3134,34.7249,990.4179,1498.806,3422.3033,425.4667,4682.913,1147.7016,15.3634,13976.9304,957.4263,0.0,2148.3057,1314.3076,1780.6129,2.0845,41.3145,1779.7944,59651.3511,1400.8991,251.3514,443.0255,2957.694,2045.1063,3020.6355,1.0751,54.1645,6.1302,5736.877,228.6992,0.0,3268.3726,929.3996,41.764,1135.8643,51.5314,1016.328,6.9173,8292.703,0.0,6928.3829,9082.1276,1283.4451,1.1244,787.6144,1.67,551.4328,5606.8059,4852.4697,22.8146,147.0936,3121.5249,0.0,5843.9164,1326.0614,377.1406,44016.5582,2031.1503,3942.7662,37167.1773,1232.4643,76.4154,4.3378,8373.8649,40.0472,11976.9288,2213.0739,3280.3047,2294.6672,76.7189,0.0,1818.8412,445.9066,1006.9994,5067.6828,254.3829,1506.1454,2944.0255,859.6237,8.7614,153.6083,6.5334,1.5674,494.2774,2
0.0,3170.5217,97.2647,72.0914,1283.3323,913.6508,3752.4141,230.5479,5806.9226,1165.934,26.5651,17523.579,1175.2364,0.8188,2414.5734,1325.2251,3632.2247,4.156,25.3272,1194.4491,64635.8799,1679.7444,271.7021,663.6916,2611.0777,2130.8114,3202.9103,9.7172,50.4114,20.7912,7293.6233,188.1443,3.2147,4525.3239,2398.1112,58.7163,1931.8207,7.2693,889.8556,6.74,11849.4273,0.0,8591.6514,8445.0493,1576.0741,11.5933,885.7558,1.1639,553.8652,5675.347,4289.6165,46.6646,232.9862,2917.0334,0.0,7018.8379,1945.4389,164.8707,47832.793,1866.4349,994.4601,37898.418,1194.0248,20.209,8.629,7657.8803,24.5695,13558.9695,1398.1258,3669.3965,2443.0926,169.1402,1.0477,707.3335,515.7169,1267.3143,5160.7047,252.2336,2256.78,4374.4722,804.2965,4.8616,292.8437,5.5479,0.0,332.5839,2
0.0,3583.8443,83.7036,52.4083,1345.5188,1488.7235,2213.3249,9965.1265,5753.59,1335.8961,20.396,21534.7914,1184.325,0.0,2010.5274,1300.3027,59.7675,5.5518,21.2009,498.8146,56724.2399,2444.8024,270.2697,361.7377,58.8026,1894.6041,1805.734,4.3106,69.1749,16.9026,14945.3206,37.6814,0.0,6070.034,68.6211,141.2951,4494.6406,136.4965,4269.0407,5.8704,4353.6706,0.0,5632.1208,6339.0283,894.2965,26.9701,623.0819,11.2111,963.068,3758.2408,858.5949,12.8645,90.6454,2682.9151,0.0,6741.8424,893.4873,9348.2994,4649.2146,1818.08,1174.3597,42591.9952,1292.4796,49.8402,5.5967,5391.2589,447.8566,8848.1707,827.68,3575.7887,3798.4335,17.9471,8.4284,10717.1241,536.9316,1554.9713,4852.9343,306.4756,2084.1048,1266.8754,1050.6768,8.7829,232.7723,6.6753,2.5305,2764.0935,2
0.0,3742.8007,45.9365,57.5202,1191.613,2107.3278,3955.6055,3411.3223,3359.0586,1392.7479,18.0064,26569.7159,1089.5975,2.1317,298.8426,2020.6344,89.3207,3.1398,20.2136,393.466,61452.6871,1160.6275,384.0817,521.5538,1064.0735,2057.0248,1603.0864,6.4783,247.3879,2.9832,5988.4698,23.7379,0.0,8662.7785,7.5927,74.2788,144.2702,1089.6983,3126.9276,5.8813,4686.0978,0.0,7231.8702,5462.6058,476.8787,32.6838,740.5897,11.5669,850.5504,3472.3532,2450.2257,3.8648,32.3517,1778.096,0.0,7754.8442,865.6167,4662.1496,9471.0961,2078.0624,9009.3708,46325.8048,1575.2551,60.8921,3.2441,9698.018,542.8304,6418.5351,1696.7118,5047.8179,3901.1441,20.1946,4.5163,6570.5789,504.3648,2705.7673,5772.6841,46.3516,1854.1088,1254.4113,1116.5914,0.0,158.3485,13.2796,2.724,4597.4277,2
0.0,3109.095,41.1252,39.1016,958.7595,1495.7,1272.9155,1200.0265,4021.6733,1298.847,17.547,21169.3687,638.3691,2.1177,1392.5375,2117.8996,1408.8678,3.8165,68.9649,1621.6506,54760.7265,1213.3441,302.4589,549.3221,3399.9109,1660.8461,1772.5447,7.3965,67.6265,22.798,4907.4477,51.126,0.0,4575.6775,315.2046,39.4326,829.5744,348.3868,1279.4902,0.9892,7031.3569,1.0614,6493.8417,6324.1234,1166.3499,8.3774,491.1784,1.6253,465.6686,3868.2404,3744.8637,66.0754,209.346,2011.9103,2.6253,6263.1595,1340.6394,1708.4928,28351.2007,1589.9811,5947.4839,26830.9928,1510.6592,12.1855,11.6441,7513.8953,121.321,10177.0659,2044.4123,3697.7612,2725.4314,94.4911,1.0488,2569.729,345.2887,1432.3435,4889.5764,187.4382,1371.7483,1415.2571,811.1587,0.0,186.2988,16.756,0.0,888.368,2
0.0,2749.464,35.3102,27.1403,886.6397,798.3156,1095.0196,979.5599,4423.734,1181.6814,18.6099,23412.0217,721.3022,1.0572,1687.5401,2606.8496,2466.4066,4.6232,29.3009,1177.1857,49271.7804,1302.3377,276.9688,443.337,2270.0014,1696.8511,1918.4866,4.3188,33.799,8.9391,7285.8046,105.0153,1.0717,3581.6617,1366.4784,51.2355,1452.9259,27.9594,1090.1783,4.0455,6722.5124,1.0465,7136.6347,6656.1315,1115.9552,25.9146,638.9086,1.8999,417.6324,3833.2239,2900.2789,54.9718,191.0194,2062.3822,0.0,5586.8728,2095.774,1096.6949,33967.9254,1352.646,943.3104,26128.4873,1170.0016,20.8043,11.8877,5154.4411,29.6003,10566.9001,1200.128,3192.3889,2132.6843,153.2797,0.0,1402.2614,273.0269,952.0952,4146.0686,191.3312,1846.767,2071.9099,702.3614,6.8005,161.6104,9.8791,0.0,322.2284,2
