"",gene_symbol,GSM1820115,GSM1820116,GSM1820117,GSM1820118,GSM1820119,GSM1820120,GSM1820121,GSM1820122,GSM1820123,GSM1820124,GSM1820125,GSM1820126,GSM1820127,GSM1820128,GSM1820129
ENSG00000274229,SOCS7,95.3772,377.7808,17.8426,7.9504,655.061,576.6061,56.2041,561.8547,1165.1657,114.6112,356.5055,76.1865,57.2528,14.2471,648.4689
ENSG00000274232,KIR2DL4,0,0.2188,1.797,0.5736,1.2287,0.6363,1.4116,0.9379,1.0562,0,0.373,0,0,6.2433,0.9317
ENSG00000274233,CCL5,103.7958,52.2026,39.953,47.9555,32.8909,1709.8316,581.6182,1150.5374,787.456,256.3799,148.3294,1007.9642,674.768,4020.9054,1246.2229
ENSG00000274247,PRSS1,9.9191,19.3324,13.6926,10.8673,17.2461,2.0358,24.5655,8.4301,76.2983,1.423,18.8641,9.3748,3.7535,21.0022,24.162
ENSG00000274253,LOC283683,120.5305,67.3605,45.0327,44.1998,48.4824,62.125,27.4289,26.8902,218.8214,58.3702,9.4619,38.1344,18.5257,31.982,27.566
ENSG00000274254,KIR3DL3,12.3257,21.2679,0,0,14.2104,0,9.3291,9.5412,22.2389,7.2509,2.2863,5.5941,8.5593,10.466,0
ENSG00000274258,MIR6728,4.9583,0,0.9917,2.0148,0,0,3.1131,0,7.9331,1.9833,1.0074,0,0,2.0148,0.9916
ENSG00000274263,MIR7702,4.3352,0.4695,0,0,1.4828,0,0,0,0,3.4029,2.1319,0.7643,0,1.5394,0
ENSG00000274266,SNORA73A,0,0,0,0,0,0,0,0,0,0,4.1783,0,0,0,1.7502
ENSG00000274267,HIST1H3B,6.1351,6.052,0.999,0,1.1397,0,0,0,6.6019,1.998,1.201,0,1.0008,0,1.998
ENSG00000274273,ATP9B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274274,GAGE13,14.0781,0,0,0,1.9455,0,0,0,0,0,0,0,0,0,0
ENSG00000274276,CBSL,196.6648,74.3735,88.9628,69.4849,97.9843,37.9322,74.1774,18.5848,48.6259,121.0232,61.7039,66.2539,62.7675,36.9788,55.9392
ENSG00000274280,MIR6069,6.9404,0,1.0461,1.0076,0,1.0074,2.8461,0,4.4508,0,2.0151,0,1.0075,0,0.9915
ENSG00000274283,KIR3DS1,0,0.5413,0,0,0,16.769,3.4528,11.3213,0,0.3236,0,0,0,0,0
ENSG00000274286,ADRA2B,208.3337,123.4752,77.4561,96.334,118.2618,18.4112,106.5133,78.9238,224.2025,150.4614,115.9645,58.8333,78.3733,110.0299,93.7575
ENSG00000274287,SCRIB,1828.3365,1026.1979,706.0155,620.466,1318.6781,841.9398,786.2405,1546.1705,2021.3495,978.6223,998.9484,1337.255,1208.0646,1363.9667,768.5886
ENSG00000274290,HIST1H2BE,246.451,103.0793,70.7149,55.3686,81.6804,18.2087,42.3999,31.6199,121.8078,39.076,39.2192,75.5736,26.2611,59.4527,27.7822
ENSG00000274296,DECR2,256.3797,160.7716,101.2126,81.3971,151.7262,64.9204,124.2765,135.104,250.8477,150.9683,67.9072,116.3823,82.5272,149.8187,88.4167
ENSG00000274300,MIR6864,1.9834,2.975,0,2.4941,1.0073,1.0073,0.9917,1.0074,0.9917,0,0.8119,1.0074,3.0221,0,0
ENSG00000274305,LENG8,9651.8546,8396.3262,6188.362,565.6975,7029.3007,96.4399,2297.8291,235.0075,815.6112,1317.5419,7127.9895,5636.504,2998.5751,5833.2377,3421.1367
ENSG00000274306,MIR5088,14.1072,6.6507,0.9915,5.7301,4.0301,2.0149,0.9915,7.0527,16.1302,2.8063,6.0452,8.0169,10.0754,12.0533,8.8812
ENSG00000274309,SNORA71E,0,0,0.6995,0,0,0,0,0,0,0,0.2556,1.8127,0,0,0
ENSG00000274311,LILRB5,101.0978,24.9341,21.5764,4.1385,83.7934,10.0285,32.8154,46.4845,25.9065,65.9954,33.4236,54.4449,5.0572,50.1097,29.6517
ENSG00000274314,MIR6749,3.9669,1.9834,0,0,1.0073,0,1.5246,4.0293,3.9668,0.9917,1.0073,3.022,0,0,1.4002
ENSG00000274320,GOLGA6L9,1665.0503,31.0172,42.3437,202.6632,3330.1752,0,101.9635,97.4154,135.5821,270.2097,166.7613,154.2532,1054.8417,399.6126,68.3248
ENSG00000274324,KIR2DS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274327,TAS2R7,24.3376,13.718,6.6332,4.3337,14.7058,8.9998,2.0725,9.6672,18.4794,7.5722,15.0603,5.2353,12.7639,6.6941,4.0073
ENSG00000274332,LRRC37A2,96.7548,55.7433,412.4085,0,214.2741,1097.9836,65.7377,1204.6317,34.6881,0,2257.4802,1307.6408,81.5619,209.3771,350.6949
ENSG00000274333,LOC102724219,256.4466,90.7651,175.8054,125.3725,263.3822,119.8951,336.151,56.6499,171.243,226.9364,137.9539,147.9408,52.1653,91.4577,70.2228
ENSG00000274334,VASN,64.4105,41.8556,26.1725,22.3798,39.7445,4.2302,19.0305,14.204,53.7322,21.2045,6.8584,10.481,21.6287,9.9275,18.1285
ENSG00000274336,CDIP1,634.9012,242.9767,262.9883,335.4201,355.3983,1310.6864,997.182,808.2699,2290.9459,1058.6644,831.2736,472.7546,494.4659,1279.3817,410.9819
ENSG00000274338,CATSPERB,283.539,146.4725,107.5153,19.6354,45.7856,9.7427,39.397,22.6173,151.7825,112.2035,26.5054,33.7984,28.539,61.9584,66.5274
ENSG00000274348,TRPV5,153.4792,68.4505,72.6937,58.9747,97.1462,22.6158,48.8185,23.5804,98.9174,47.8521,58.961,108.1007,157.2891,32.0955,32.0285
ENSG00000274349,ZNF658,645.5785,320.1459,283.2797,216.3945,493.7592,502.7861,398.0014,420.4385,409.663,356.8837,153.1238,977.1671,532.455,831.1082,216.5215
ENSG00000274352,ZNF707,636.4176,309.9655,242.4783,196.0945,315.3149,130.5802,307.9092,498.7596,796.2695,364.9438,298.8596,377.953,304.5175,480.8934,292.3106
ENSG00000274359,NDUFA3,72.5358,29.085,24.4152,27.3294,58.1686,124.1314,46.6435,98.6619,129.977,49.9907,55.1424,54.8601,47.2133,69.9352,39.5673
ENSG00000274376,ADAMTS7P1,44.8816,40.4921,0,1.6633,0.5567,14.358,32.4105,14.351,16.2629,23.0353,0.0045,46.8023,3.7289,21.6218,1.6644
ENSG00000274380,MIR6801,6.5569,8.9233,2.9745,3.1463,4.0301,2.0149,5.9488,5.0007,0,0.9915,0,10.3225,4.0301,3.0226,2.9744
ENSG00000274382,PROP1,10.8469,5.7147,0,13.0573,14.0841,3.0322,0,5.7896,19.9914,20.8667,10.8379,14.7931,0,0,13.825
ENSG00000274384,TMC4,123.1202,61.9623,50.3081,43.8066,3.6803,3.0949,58.9233,6.7078,107.9248,50.4848,0.4083,8.7251,4.8797,42.5573,31.5765
ENSG00000274386,TMEM269,365.5909,170.1212,128.7192,115.9522,144.824,24.3119,88.9814,55.5192,244.9765,110.533,81.2684,62.2781,49.866,74.6364,68.6713
ENSG00000274390,MIR6885,0,0,1.2622,0,0,0,0,0,3.7847,1.9837,1.0072,0,0,1.0072,0
ENSG00000274391,TPTE,79.657,50.0599,46.691,20.9107,43.6568,3.3379,19.7372,4.4203,87.7458,21.0427,12.3531,10.6673,9.5593,8.9213,19.454
ENSG00000274394,KIR3DL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274402,KIR2DL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274404,GOLGA6L22,27.5334,0,0,0,0,0,1.8736,6.9204,15.1852,0,0,10.8154,19.1768,0,0.5352
ENSG00000274405,SPAG11B,40.3248,30.0679,14.5986,13.985,17.8969,1.9127,10.0016,4.3371,29.6178,23.4576,5.4815,10.1302,3.7903,4.2678,9.4445
ENSG00000274406,KIR2DS4,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0
ENSG00000274410,KIR2DL3,0,0,0,0,0,1.0535,0,0,0,0,0,0,0,0,0
ENSG00000274412,KIR2DL2,0,0,0,0,0,0,0,0,0,0,0,0,2.5963,0,0
ENSG00000274417,MIR6515,19.7304,6.9474,6.9475,1.0067,11.932,0,1.6036,1.0066,2.9775,1.985,0,0.7234,0,3.0199,0.9925
ENSG00000274418,RDH13,9.983,11.3662,3.5597,4.4055,4.3635,0.9503,2.009,0,18.8643,7.2882,0,5.5818,0,5.6009,18.4172
ENSG00000274419,TBC1D3D,0,0,28.603,135.7495,0,0,0.0013,0,1064.561,0,3676.0289,0,0,0,190.2151
ENSG00000274429,DLG5,195.4161,100.3215,72.2207,93.4636,87.858,53.7397,92.6599,103.39,229.0301,391.8221,49.3492,113.7875,183.3539,180.1571,74.1867
ENSG00000274437,DERL3,2973.0848,1308.4841,780.0437,1048.0645,1616.1526,397.0777,97.9739,179.7683,2218.4629,427.8372,873.1147,641.6594,666.9067,838.7826,480.0363
ENSG00000274438,KIR2DS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274442,PRPF8,11114.9178,5612.4365,4524.9166,3392.8462,5474.4363,5682.3798,6508.0986,8692.9821,16637.5969,9451.7373,7659.0821,8241.0026,6893.5746,9300.0183,7057.5818
ENSG00000274443,C8orf89,65.984,51.0134,17.9907,14.0208,37.5546,3.0008,9.0415,4.002,26.0267,19.7642,6.0926,10.3255,3.0018,5.7917,2.9977
ENSG00000274454,SLC22A18AS,26.4781,6.1784,4.1721,12.8011,8.6813,1.7828,13.8184,0,28.1931,38.6108,0,0.9064,3.0489,12.8842,6.3229
ENSG00000274465,KIR3DS1,0,0.5413,0,0,0,3.5491,5.7139,0,0,0.3236,0,0,0,0,0
ENSG00000274466,MIR1273H,29.4427,10.9275,4.9671,9.0525,14.0809,0,0,0,3.55,0.9934,1.0058,0,0,2.0116,1.0183
ENSG00000274473,SCT,27.1369,7.3881,13.3688,7.9628,33.4228,3.2091,9.4382,28.7344,12.9456,9.0086,10.0066,20.3263,25.3808,17.8513,8.0396
ENSG00000274474,YWHAE,1421.1127,646.5008,479.4842,477.1342,764.3305,1629.6743,1824.2313,3638.3631,5050.5759,2668.6273,5679.8022,3343.6812,3140.6555,2662.6462,2356.8329
ENSG00000274480,KIR3DL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274487,LOC440434,0,109.7792,179.6861,0,908.1615,316.3462,0,213.0975,0,0,624.5399,619.0229,0.0012,135.2717,0
ENSG00000274488,LY6H,30.4069,21.4768,11.1578,11.9385,8.0669,3.4285,27.8329,9.3019,46.3449,23.2455,4.1694,9.9156,1.8203,6.2147,8.6667
ENSG00000274494,MIR6832,7.9329,4.958,1.9832,4.0298,28.2074,0,1.9832,14.1039,5.9495,3.9664,15.1032,29.2155,0,42.3125,0
ENSG00000274495,LENG9,9.3056,4.9547,12.1786,0,15.6161,0,2.7395,0,5.6651,2.1523,43.8386,4.3596,0.6368,1.9082,5.2026
ENSG00000274504,RDH13,9.983,11.3662,3.5597,4.4055,4.3635,0.9503,2.009,0,18.8643,7.2882,0,5.5818,0,5.6009,18.4172
ENSG00000274511,KIR3DL3,0,3.1806,0,0,2.2293,0,0,0,4.6443,0,0,0,0,0,3.5082
ENSG00000274512,TBC1D3,3082.4603,1593.2556,1413.6231,346.2305,10968.1026,5460.5074,821.4741,4752.398,69.5285,697.1188,5972.8197,11322.7724,6935.6832,12171.2106,862.9381
ENSG00000274513,LILRB2,73.1406,37.5655,18.141,19.5417,50.143,2.8756,71.5628,1749.7692,652.7112,65.2259,28.1541,178.8474,50.9929,597.8631,38.1057
ENSG00000274516,FAM74A6,8.9166,2.09,3.6863,0.9186,5.7902,0.5857,3.9486,2.4659,13.13,6.8745,0.602,1.1569,2.3201,1.0026,2.2505
ENSG00000274518,KIR2DS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274523,RCC1L,1477.6593,829.8807,584.7887,542.1082,1466.4162,3177.1113,1189.4417,3150.1637,3156.5004,1311.195,2715.9971,2292.7163,1856.0427,2645.1812,968.9716
ENSG00000274527,KDM4C,49.328,0,0,10.9002,0,0,0,0,0.1233,0,0,0,0,0,14.5127
ENSG00000274529,SEBOX,60.8979,17.7875,13.9538,13.0048,30.9525,2.6957,0,5.4822,25.6395,0,4.7588,2.3278,4.3785,1.4101,9.1091
ENSG00000274533,KIR2DS4,0,5.0312,0,0,0,2.7468,0,51.2663,0,0,0,0,66.0602,0,0
ENSG00000274536,MIR223,915.5102,765.4454,259.0671,289.6296,406.9756,337.8567,337.8047,1123.9046,2575.2662,3013.4893,310.6681,744.1096,111.8319,1821.4332,1042.053
ENSG00000274538,PHLDA2,11.0223,2.7249,3.2188,4.4661,5.1106,3.5058,5.2618,6.0115,14.0206,5.9329,3.0083,5.5136,8.5376,2.833,5.3319
ENSG00000274540,PRR23D1,40.8282,19.2464,15.9893,10.7725,17.3473,6.3792,8.374,14.9266,27.5454,14.883,16.8601,9.5084,7.2477,16.8811,9.3548
ENSG00000274542,CHRNA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274544,SNORD28,23.0392,11.1221,8.4194,19.7074,12.2499,0,0.695,2.2118,0,12.7688,0.5539,3.0804,7.8147,5.8713,6.2498
ENSG00000274552,MIR6889,4.9617,0,1.9847,0,3.0203,0,0.9923,0,0.9923,2.977,0,0,1.0068,1.0068,0.9923
ENSG00000274556,KIR3DL3,0.0703,0,0,0,4.0464,0,0,0,0,0,0,0,0,0,0
ENSG00000274566,GP6,4.2856,4.074,1.9762,4.4631,2.8745,0.1773,0.564,0.5971,7.3886,4.5878,1.4984,1.933,1.1342,0.9384,0.8501
ENSG00000274571,NLRP7,70.2084,26.3582,14.1644,18.3438,27.895,7.4497,25.4412,12.2431,62.8131,15.9572,9.401,5.4934,18.4883,15.8294,26.8056
ENSG00000274577,LHX1,69.0194,35.1581,24.1362,22.2513,18.4947,2.4289,20.3351,25.189,56.766,18.2067,7.9509,6.9737,10.1098,9.0656,25.0919
ENSG00000274580,FCAR,108.4173,8.6372,3.2333,51.4079,5.0287,0.6456,88.3236,52.6734,3.9514,40.5669,0.985,0,0,0,46.9244
ENSG00000274582,SNORA16A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274583,FAM74A4,124.664,55.5459,49.7687,27.1446,60.1102,11.2044,42.4718,33.5587,86.623,40.4148,18.8366,50.1058,21.8306,15.2377,26.5031
ENSG00000274585,RNU2-1,12.5346,12.0163,1.5076,20.5502,23.6643,3.0745,1.3302,0,2.2949,0.9457,3.4717,0,0,1.4316,0.4414
ENSG00000274587,LILRB3,73.6886,26.1292,3.8247,46.0773,21.7406,42.7235,52.4593,244.6366,44.9564,43.6019,40.5441,81.2079,27.2142,621.1978,20.3505
ENSG00000274588,DGKK,380.9776,182.8951,128.2196,114.2832,169.5197,44.9943,106.1352,33.556,260.1303,127.0635,52.6725,62.0601,40.6886,66.6421,83.0601
ENSG00000274600,RIMBP3B,114.4612,0,88.8744,164.7493,223.8455,0,83.0804,50.3821,108.8933,20.6576,56.4184,124.7089,0,27.6203,7.2313
ENSG00000274602,PI4KAP1,1326.4102,677.0923,1549.765,395.1447,973.7531,215.8111,228.3288,1286.3746,974.0622,1601.5314,3860.1328,1713.5477,7601.6918,1226.9487,462.4178
ENSG00000274605,LOC105370333,67.7489,41.4227,33.1328,41.4923,31.9173,87.8476,33.5309,26.8152,117.1235,61.3102,26.6366,32.2098,23.0924,37.3551,42.6515
ENSG00000274609,KIR2DL4,0,0,0,0,0,0,0,8.743,0,0,0,17.1823,0,0,0
ENSG00000274611,TBC1D3,15.1335,0,0,5e-04,0,0,0,1.3652,71.4067,0,0.0412,0,0,0,0
ENSG00000274616,CNOT3,655.7762,38.583,23.4788,173.6536,63.7908,5.9413,82.6742,7.0052,453.675,400.5237,78.534,35.349,213.4058,27.0934,98.671
ENSG00000274618,HIST1H4F,5.2981,0,0,4.0052,2.0025,1.0012,0.9985,1.0013,5.9911,5.8838,0,0,0,0,0.9986
ENSG00000274619,CFD,60.8841,12.2617,27.9475,27.5329,25.4851,55.5031,16.0172,88.0717,29.6339,53.4576,5.9312,43.5052,11.0889,46.7142,20.0696
ENSG00000274620,MIR378J,39.7147,20.8502,9.9287,8.0506,13.0206,3.0186,9.7632,2.0126,4.9643,5.9572,4.0252,1.0063,5.0315,8.0504,5.9571
ENSG00000274621,MIR6867,0.9918,3.5511,0,0,0,0,0,0,0,0,0,1.0072,0,0,1.9836
ENSG00000274626,RPS9,5123.9167,2160.8141,2387.8014,1792.0139,4319.1543,11468.6967,1855.2184,5619.363,5048.0771,3930.8613,4516.1267,3593.9945,4152.3363,3690.7185,1743.7625
ENSG00000274628,FAM95B1,617.604,403.8406,32.0077,270.4442,760.5263,6.9251,12.836,153.2894,473.1947,0,49.3362,88.4201,45.6248,183.6898,174.4761
ENSG00000274636,GLIS2,211.8423,0.0598,106.8761,0.0029,68.0348,38.7001,95.8513,62.798,184.301,85.0771,49.7316,72.8656,18.2014,103.9921,67.6897
ENSG00000274638,NLRP2,0,0.0662,0,1e-04,4.7331,0,0,0,64.7946,0,38.2669,0,0,0.0085,0
ENSG00000274639,KIR3DL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274640,SNORD109A,0,0.5968,0,0,0.8581,2.4472,0,0,0,0,0.7109,0.2415,0,3.2161,0
ENSG00000274641,HIST1H2BO,3.5167,1.7079,1.5446,3.8322,1.8714,1.5436,2.8512,18.1958,6.1179,2.3292,11.3215,3.8284,5.2325,7.0358,1.6218
ENSG00000274646,RPS9,1361.655,509.7695,702.2234,471.2608,980.4018,2325.3367,509.1928,958.3311,1391.5462,972.1229,800.399,577.4545,779.947,751.5482,438.4669
ENSG00000274651,PRPF31,22.6022,8.2928,9.409,17.8852,16.369,9.2737,15.2183,28.8515,54.9214,39.5476,5.6513,26.3583,28.0898,22.3865,14.0877
ENSG00000274657,LINC01658,20.8074,7.6429,9.242,7.9867,7.4954,2.4996,8.3901,7.603,24.293,9.036,3.0184,5.675,4.4997,6.4997,4.1736
ENSG00000274665,PVALB,26.5624,13.2488,7.6351,6.3444,8.6981,1.5009,8.142,4.7229,15.3016,8.3447,6.8016,5.503,4.5381,3.5491,5.5642
ENSG00000274669,LILRB1,3720.758,446.1354,203.4643,355.842,415.1755,93.5409,373.1226,1231.6956,483.1286,171.7042,831.5092,3384.2345,111.7974,641.3332,489.2582
ENSG00000274671,MARVELD2,295.7739,160.2371,102.7367,8.2061,6.7836,0,93.1268,19.6774,363.2769,250.1316,4.4012,8.6285,9.0972,30.3804,98.4292
ENSG00000274672,TSEN34,5.0154,7.7994,4.2418,7.238,15.5635,0.7429,10.9903,5.3945,28.4999,6.2696,8.7442,4.7707,6.1817,0,10.7815
ENSG00000274675,GTF2H2C_2,398.9627,337.5646,119.445,135.1208,79.9148,343.3557,285.5137,112.2358,396.3797,231.5907,468.8271,496.9566,608.2659,367.2108,208.3261
ENSG00000274676,KIR2DL5A,0,0,0,0,0,0,10.3079,0,0,0,0,0,0,0,0
ENSG00000274679,SPATC1L,137.7025,104.0674,71.1012,43.0325,111.5491,149.4896,134.3183,54.4911,96.7316,65.9547,49.9983,152.6275,43.4968,205.4768,71.7994
ENSG00000274684,NMRAL1,578.2314,284.4247,235.3033,155.8695,320.5902,556.0957,499.8415,261.7417,1139.8276,455.5846,420.686,485.9435,249.771,607.6536,330.3615
ENSG00000274692,KIR2DL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014,0
ENSG00000274696,KIR3DL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274697,MIR6761,1.9832,0,0,0,0,0,0,0,0,0.9916,0,0,0,0,0
ENSG00000274699,TAS2R30,1.3131,0,0,2.7759,0,0,0,0,0,1.9245,0,0,0,0,2.0831
ENSG00000274703,OSCAR,17.0124,6.7688,4.5576,3.3087,5.6433,0.0899,7.9609,3.168,17.0035,2.8893,2.8254,4.0492,1.9523,11.8971,2.3391
ENSG00000274705,MIR486-1,2.9753,3.967,0,2.0146,3.0218,1.0072,0,0,2.9753,0,2.0146,0,0,0,0
ENSG00000274707,KIR2DL5B,5.8761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274713,MIR7974,1.983,0,0,0,0,0,1.4949,1.0075,0,0,0,0,0,0,0
ENSG00000274714,KIR2DS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274722,KIR3DL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274724,KIR3DL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274726,ARHGEF10,449.5258,173.1401,144.8187,120.7168,189.5351,245.9133,120.3922,42.6977,1438.8749,230.5379,410.7851,280.2221,64.7385,71.3035,158.7918
ENSG00000274729,DEFB105B,0.1179,0.1023,0.0557,0.0544,0.0184,0,0.0203,1.017,0.0509,0.0142,0.0179,0.0081,0,0.0063,0.1017
ENSG00000274734,ARHGAP11B,97.8456,36.5693,35.5228,23.0089,64.2992,35.5099,21.1751,57.226,61.0923,1e-04,15.9338,51.5852,30.9107,71.3501,17.3556
ENSG00000274736,CCL23,12.0839,5.5455,2.7266,0,0,1.5005,6.4539,5.6354,21.3194,5.3687,7.5323,3.5522,2.3658,7.4474,10.0581
ENSG00000274739,KIR2DS5,5.2116,1.4812,0,1.6696,1.3436,0,2.7171,0,0.8653,1.8936,0,0,0,0,0.877
ENSG00000274744,ELOA3D,1.0752,5.6612,0,5.833,17.0181,0,10.1251,0,0,0,0,0,0,0,0
ENSG00000274746,ZNF100,618.2671,249.1563,140.0831,112.1406,123.2812,148.1964,380.6271,204.2828,941.7575,333.3309,111.8582,321.5401,125.2817,176.113,94.5271
ENSG00000274749,KRTAP7-1,28.3032,15.3428,7.9117,10.3643,19.0051,6.0012,9.544,6.0557,16.6921,11.5406,5.0015,3.0009,8.0023,6.0018,13.3964
ENSG00000274750,HIST1H3E,199.6118,153.1627,68.9459,52.794,65.1317,4.846,53.869,23.3022,146.5241,200.6597,33.9254,244.7329,205.8751,31.9341,22.9823
ENSG00000274763,KIR3DL3,4.59,0,0,0,0,0,0,0,4.0572,1.6159,5.2432,0,0,0,0
ENSG00000274764,PRAMEF27,1.937,0,1.1385,0,0.8663,0.6574,1.0733,0,7.7471,0,0,0,0,1.4034,0
ENSG00000274768,CISD3,182.3302,118.4893,83.6647,65.2196,118.0092,262.0417,137.9194,110.9411,309.0894,167.1136,102.3611,136.8519,91.7616,212.0592,133.084
ENSG00000274770,MIR6128,2.0155,0,0.9929,0,1.1612,0,0.9929,0,3.3287,0,1.0063,0,0,0,0
ENSG00000274779,NOMO1,2439.4276,1160.7841,1309.7879,983.3616,3521.9163,4698.2626,1459.3538,5244.9053,2633.0596,2362.9955,3347.5257,3427.0349,4415.3785,4404.6043,853.542
ENSG00000274780,PHRF1,3503.2652,1919.3794,707.36,403.5573,1276.344,1546.0142,604.3466,2292.4903,4620.9805,1541.9006,3007.7307,2759.1401,2743.5824,3484.5841,1354.3826
ENSG00000274782,KIR2DL1,0,0,0,0,0,0,0,1.3213,0,0,0,0,0,0,0
ENSG00000274786,KIR3DL3,3.1849,6.8747,0,0,2.5267,0,0,0,0,0,0,0,0,0,0
ENSG00000274788,LILRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274791,F8A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274792,LOC102723532,2.3358,0,7.0681,0,17.949,1.106,0,2.2187,0,2.1289,2.9459,6.2545,0,0,1.1496
ENSG00000274796,TSEN34,5.0154,7.7994,4.2418,7.238,15.5635,0.7429,10.9903,5.3945,28.4999,6.2696,8.7442,4.7707,6.1817,0,10.7815
ENSG00000274803,BDP1,4854.437,4124.5612,1578.8095,2412.0166,4374.9464,2299.048,3246.7538,3677.9429,5289.7484,3684.889,3030.0694,3917.5293,3813.5955,3872.7054,1892.5083
ENSG00000274805,MIR6768,0,0,0,1.4744,0,0,0,0,0.9916,0.9916,1.0074,1.0074,0,0,1.9832
ENSG00000274807,KIR2DS4,0,0.0817,1.6483,0,1.7127,0,1.501,0,0,0,0,0,0,0,0
ENSG00000274808,TBC1D3B,78.4446,97.8267,68.484,55.0635,773.9084,227.1724,11.1932,384.5468,60.4636,43.2866,455.1027,715.0204,452.7998,604.7774,24.2887
ENSG00000274809,MIR6078,1.9844,0,0.9922,1.0069,0,0,0,0,2.9766,0,0,0,0,0,0.9922
ENSG00000274810,NPHP3-ACAD11,405.3607,63.1493,101.8955,86.772,240.6816,102.0121,82.4487,82.3041,235.9623,243.7456,193.4534,196.9538,46.4969,133.2893,134.6815
ENSG00000274811,CLPTM1L,1244.948,515.2872,500.3259,518.7533,774.9947,322.31,465.7836,698.8556,836.6333,514.6454,836.8503,440.8454,368.4203,669.3385,364.2466
ENSG00000274816,MIR6772,0,0.992,0,0.6304,0.3548,0,0,1.0071,0.992,0.992,0,1.0071,0,0,0
ENSG00000274821,SERPINA2,32.8284,23.3571,18.1958,8.1865,13.3464,2.7371,10.2861,8.5229,54.7814,18.2251,6.2697,6.0039,5.846,3.6362,13.3264
ENSG00000274822,MIR6762,8.2697,3.089,3.9663,2.015,3.6834,0,0,3.0224,3.9662,0.9916,1.0075,0.1394,1.0075,1.0075,0
ENSG00000274824,MIR7152,10.2863,5.5762,0,0,0,0,2.8817,1.0064,5.4821,0.9928,0.8696,0.8595,3.9974,8.884,0.7546
ENSG00000274826,LILRP2,0,0,0,0,0,0,0,0,0,0.4336,0,0,0,0,0
ENSG00000274829,PARN,1693.5041,835.5333,586.7834,660.0109,779.5796,1429.6452,974.3611,799.9393,2967.266,1256.653,970.6055,884.7255,718.4598,1213.4151,1031.6229
ENSG00000274830,KIR2DL3,0,0,0,0.0101,0,1.0535,5.3451,0,0,0,0,0.2301,0.0143,0,0
ENSG00000274838,MIR6788,4.738,1.0094,0,1.0072,2.0144,0,0,0,0.9919,2.9756,1.0072,1.0072,0,1.0072,0.9918
ENSG00000274839,PRB4,41.157,9.6185,12.9956,11.4709,17.4649,1.4429,9.0006,6.734,23.8987,8.9688,3.5008,5.8487,6.8767,8.6793,6.0502
ENSG00000274842,LILRP2,0,0,0,0,0,0,0,0,0,0.4336,0,0,0,0,0
ENSG00000274843,MUC20,47.4475,73.1011,13.3719,84.0096,69.6083,197.1745,34.7201,170.8911,34.4378,12.9381,114.0701,29.3487,101.0397,149.6453,31.9656
ENSG00000274846,OR4N3P,4.9161,4.7963,0.0172,0,0,0,0.0028,0,7.2208,1e-04,4.0832,0,0.0022,5.6287,0
ENSG00000274853,MRM1,357.8274,162.6884,97.3677,109.5835,246.3192,138.4188,27.6648,1e-04,212.3772,92.2693,317.4332,2e-04,142.4504,354.8991,81.1837
ENSG00000274861,LILRP2,0,0,0,0,0,0,0,0,0,0.4336,0,0,0,0,0
ENSG00000274870,OR2T4,18.0243,6.8121,7.6314,3.1452,3.81,0,4.6722,1.8591,6.306,4.6611,2.7126,1.0662,0.582,9.2987,4.3849
ENSG00000274873,TMC4,3.6598,3.0367,3.457,3.3317,1.5184,1.8512,0,1.9815,0,2.5249,1.6397,0.4995,0.6348,0,1.6716
ENSG00000274887,VSTM1,1.2223,0.3201,0.7558,0,0.2838,0.6878,0.2017,0.0469,1.7578,0,0,0.3412,0.2393,0.1952,0
ENSG00000274889,TARM1,0,0.5571,0,0,0,0,0.8114,0,2.1,0,0.5217,0.3724,0.3197,0.3014,0
ENSG00000274891,TRAPPC12,1124.9644,500.5416,362.615,463.44,646.9665,249.6239,280.4048,328.6929,577.5033,441.6121,304.2304,348.9976,295.563,285.9913,352.2738
